2.999990000000000023e+01,2.999879999999999924e+01,2.999630000000000152e+01,2.999630000000000152e+01,2.999869999999999948e+01,3.000030000000000285e+01,2.999830000000000396e+01,3.000050000000000239e+01,3.000179999999999936e+01,3.000159999999999982e+01,3.000360000000000227e+01,3.000309999999999988e+01,3.000330000000000297e+01,2.999950000000000117e+01,2.999909999999999854e+01,3.000330000000000297e+01,2.999740000000000251e+01,3.000240000000000151e+01,3.000219999999999843e+01,2.999800000000000111e+01,3.000009999999999977e+01,3.000160000000000338e+01,2.999719999999999942e+01,2.999840000000000373e+01,3.000250000000000128e+01,2.999950000000000117e+01,3.000410000000000110e+01,2.999990000000000023e+01,3.000300000000000011e+01,2.999860000000000326e+01,3.000430000000000419e+01,3.000459999999999994e+01,2.999860000000000326e+01,3.000060000000000215e+01,3.000100000000000122e+01,3.000209999999999866e+01,3.000250000000000128e+01,3.000120000000000076e+01,3.000110000000000099e+01,3.000740000000000407e+01,2.999940000000000140e+01,2.999709999999999965e+01,3.000009999999999977e+01,3.000100000000000122e+01,3.000060000000000215e+01,2.999709999999999965e+01,2.999370000000000047e+01,3.000459999999999994e+01,3.000060000000000215e+01,2.999599999999999866e+01,3.000370000000000203e+01,2.999889999999999901e+01,3.000140000000000384e+01,3.000250000000000128e+01,2.999380000000000024e+01,3.000100000000000122e+01,3.000179999999999936e+01,2.999730000000000274e+01,3.000390000000000157e+01,3.000090000000000146e+01,2.999780000000000157e+01,3.000240000000000151e+01,2.999750000000000227e+01,3.000179999999999936e+01,2.999650000000000105e+01,3.000160000000000338e+01,2.999810000000000088e+01,3.000110000000000099e+01,2.999830000000000396e+01,3.000090000000000146e+01,2.999740000000000251e+01,2.999630000000000152e+01,3.000230000000000175e+01,3.000219999999999843e+01,3.000179999999999936e+01,2.999909999999999854e+01,3.000450000000000372e+01,2.999950000000000117e+01,3.000410000000000110e+01,3.000150000000000361e+01,3.000100000000000122e+01,2.999879999999999924e+01,3.000410000000000110e+01,3.000000000000000000e+01,3.000169999999999959e+01,2.999840000000000373e+01,3.000280000000000058e+01,2.999970000000000070e+01,2.999740000000000251e+01,3.000169999999999959e+01,3.000100000000000122e+01,2.999879999999999924e+01,2.999930000000000163e+01,2.999990000000000023e+01,2.999550000000000338e+01,2.999820000000000064e+01,3.000400000000000134e+01,3.000110000000000099e+01,3.000209999999999866e+01,2.999930000000000163e+01
3.000120000000000076e+01,3.000050000000000239e+01,3.000150000000000361e+01,3.000030000000000285e+01,2.999750000000000227e+01,2.999860000000000326e+01,3.000400000000000134e+01,2.999980000000000047e+01,2.999899999999999878e+01,3.000060000000000215e+01,2.999569999999999936e+01,2.999640000000000128e+01,2.999750000000000227e+01,2.999830000000000396e+01,3.000380000000000180e+01,2.999790000000000134e+01,3.000219999999999843e+01,2.999859999999999971e+01,3.000050000000000239e+01,3.000040000000000262e+01,2.999810000000000088e+01,3.000060000000000215e+01,3.000140000000000384e+01,3.000410000000000110e+01,3.000300000000000011e+01,3.000169999999999959e+01,2.999630000000000152e+01,2.999510000000000076e+01,2.999840000000000373e+01,2.999950000000000117e+01,2.999909999999999854e+01,2.999790000000000134e+01,3.000219999999999843e+01,3.000160000000000338e+01,3.000410000000000110e+01,3.000540000000000518e+01,2.999750000000000227e+01,2.999800000000000111e+01,3.000100000000000122e+01,2.999889999999999901e+01,3.000270000000000081e+01,3.000400000000000134e+01,3.000169999999999959e+01,2.999850000000000350e+01,2.999699999999999989e+01,3.000360000000000227e+01,2.999869999999999948e+01,2.999980000000000047e+01,3.000169999999999959e+01,2.999719999999999942e+01,3.000219999999999843e+01,2.999899999999999878e+01,3.000189999999999912e+01,3.000430000000000419e+01,2.999970000000000070e+01,3.000009999999999977e+01,2.999899999999999878e+01,3.000280000000000058e+01,2.999770000000000181e+01,2.999719999999999942e+01,2.999699999999999989e+01,3.000330000000000297e+01,3.000110000000000099e+01,3.000169999999999959e+01,3.000380000000000180e+01,3.000030000000000285e+01,2.999899999999999878e+01,3.000199999999999889e+01,3.000090000000000146e+01,3.000270000000000081e+01,2.999840000000000373e+01,2.999980000000000047e+01,2.999699999999999989e+01,2.999820000000000064e+01,2.999980000000000047e+01,3.000270000000000081e+01,2.999869999999999948e+01,3.000169999999999959e+01,2.999889999999999901e+01,3.000169999999999959e+01,2.999399999999999977e+01,2.999840000000000373e+01,3.000209999999999866e+01,2.999630000000000152e+01,3.000060000000000215e+01,3.000070000000000192e+01,2.999990000000000023e+01,2.999730000000000274e+01,2.999879999999999924e+01,3.000219999999999843e+01,3.000520000000000209e+01,2.999960000000000093e+01,2.999699999999999989e+01,3.000150000000000361e+01,2.999950000000000117e+01,2.999889999999999901e+01,2.999709999999999965e+01,3.000050000000000239e+01,2.999909999999999854e+01,3.000300000000000011e+01
3.000060000000000215e+01,3.000230000000000175e+01,3.000140000000000384e+01,2.999630000000000152e+01,2.999909999999999854e+01,2.999930000000000163e+01,2.999990000000000023e+01,2.999780000000000157e+01,2.999869999999999948e+01,2.999830000000000396e+01,2.999899999999999878e+01,3.000019999999999953e+01,3.000240000000000151e+01,2.999699999999999989e+01,2.999520000000000053e+01,3.000100000000000122e+01,3.000090000000000146e+01,2.999730000000000274e+01,3.000080000000000169e+01,2.999950000000000117e+01,2.999569999999999936e+01,2.999630000000000152e+01,3.000309999999999988e+01,3.000510000000000232e+01,2.999899999999999878e+01,3.000540000000000518e+01,2.999579999999999913e+01,3.000000000000000000e+01,2.999790000000000134e+01,2.999730000000000274e+01,2.999879999999999924e+01,2.999869999999999948e+01,3.000150000000000361e+01,2.999780000000000157e+01,2.999869999999999948e+01,2.999970000000000070e+01,2.999930000000000163e+01,3.000309999999999988e+01,3.000290000000000035e+01,2.999850000000000350e+01,2.999879999999999924e+01,2.999670000000000059e+01,2.999820000000000064e+01,3.000370000000000203e+01,3.000080000000000169e+01,2.999750000000000227e+01,2.999670000000000059e+01,3.000150000000000361e+01,2.999540000000000362e+01,2.999780000000000157e+01,2.999980000000000047e+01,3.000380000000000180e+01,2.999899999999999878e+01,2.999909999999999854e+01,3.000110000000000099e+01,3.000120000000000076e+01,3.000050000000000239e+01,3.000019999999999953e+01,3.000290000000000035e+01,2.999889999999999901e+01,2.999609999999999843e+01,3.000169999999999959e+01,3.000150000000000361e+01,2.999390000000000001e+01,2.999899999999999878e+01,3.000230000000000175e+01,3.000280000000000058e+01,3.000319999999999965e+01,2.999940000000000140e+01,2.999909999999999854e+01,3.000290000000000035e+01,2.999650000000000105e+01,3.000070000000000192e+01,3.000199999999999889e+01,3.000169999999999959e+01,2.999699999999999989e+01,3.000440000000000396e+01,2.999780000000000157e+01,2.999940000000000140e+01,3.000330000000000297e+01,3.000520000000000209e+01,2.999650000000000105e+01,3.000070000000000192e+01,2.999899999999999878e+01,2.999830000000000396e+01,3.000209999999999866e+01,3.000100000000000122e+01,2.999820000000000064e+01,2.999690000000000012e+01,3.000140000000000384e+01,3.000499999999999901e+01,2.999820000000000064e+01,3.000489999999999924e+01,2.999879999999999924e+01,2.999869999999999948e+01,2.999589999999999890e+01,2.999780000000000157e+01,2.999579999999999913e+01,2.999810000000000088e+01,2.999699999999999989e+01
3.000070000000000192e+01,2.999430000000000263e+01,3.000130000000000408e+01,2.999940000000000140e+01,3.000309999999999988e+01,2.999990000000000023e+01,3.000270000000000081e+01,2.999790000000000134e+01,3.000230000000000175e+01,2.999909999999999854e+01,2.999919999999999831e+01,2.999740000000000251e+01,2.999980000000000047e+01,3.000060000000000215e+01,3.000489999999999924e+01,2.999889999999999901e+01,3.000230000000000175e+01,3.000050000000000239e+01,2.999860000000000326e+01,2.999850000000000350e+01,2.999750000000000227e+01,2.999850000000000350e+01,2.999579999999999913e+01,2.999380000000000024e+01,3.000570000000000093e+01,3.000509999999999877e+01,2.999950000000000117e+01,3.000590000000000046e+01,2.999760000000000204e+01,3.000250000000000128e+01,2.999670000000000059e+01,3.000199999999999889e+01,3.000070000000000192e+01,2.999730000000000274e+01,2.999239999999999995e+01,2.999650000000000105e+01,3.000060000000000215e+01,2.999859999999999971e+01,2.999889999999999901e+01,3.000179999999999936e+01,2.999909999999999854e+01,3.000189999999999912e+01,3.000070000000000192e+01,3.000120000000000076e+01,3.000550000000000495e+01,3.000240000000000151e+01,3.000209999999999866e+01,3.000179999999999936e+01,2.999889999999999901e+01,2.999990000000000023e+01,2.999860000000000326e+01,2.999950000000000117e+01,3.000290000000000035e+01,2.999670000000000059e+01,3.000189999999999912e+01,2.999970000000000070e+01,3.000270000000000081e+01,2.999990000000000023e+01,2.999589999999999890e+01,3.000159999999999982e+01,2.999670000000000059e+01,2.999869999999999948e+01,2.999840000000000373e+01,2.999640000000000128e+01,3.000060000000000215e+01,2.999690000000000012e+01,2.999980000000000047e+01,2.999569999999999936e+01,2.999630000000000152e+01,3.000230000000000175e+01,3.000840000000000529e+01,3.000300000000000011e+01,2.999770000000000181e+01,3.000050000000000239e+01,2.999970000000000070e+01,3.000319999999999965e+01,3.000360000000000227e+01,2.999980000000000047e+01,2.999579999999999913e+01,2.999730000000000274e+01,2.999899999999999878e+01,3.000290000000000035e+01,2.999790000000000134e+01,2.999950000000000117e+01,3.000340000000000273e+01,2.999950000000000117e+01,3.000009999999999977e+01,3.000619999999999976e+01,3.000640000000000285e+01,2.999990000000000023e+01,3.000030000000000285e+01,3.000260000000000105e+01,2.999690000000000012e+01,3.000280000000000058e+01,2.999859999999999971e+01,2.999740000000000251e+01,3.000179999999999936e+01,2.999770000000000181e+01,3.000060000000000215e+01,3.000030000000000285e+01
2.999889999999999901e+01,3.000290000000000035e+01,3.000100000000000122e+01,3.000270000000000081e+01,3.000260000000000105e+01,3.000030000000000285e+01,3.000290000000000035e+01,3.000290000000000035e+01,3.000040000000000262e+01,2.999719999999999942e+01,2.999699999999999989e+01,3.000240000000000151e+01,2.999990000000000023e+01,2.999810000000000088e+01,2.999699999999999989e+01,3.000009999999999977e+01,2.999609999999999843e+01,2.999579999999999913e+01,2.999919999999999831e+01,3.000110000000000099e+01,3.000040000000000262e+01,3.000460000000000349e+01,2.999640000000000128e+01,3.000050000000000239e+01,2.999990000000000023e+01,3.000499999999999901e+01,3.000270000000000081e+01,3.000070000000000192e+01,3.000309999999999988e+01,3.000360000000000227e+01,2.999820000000000064e+01,3.000100000000000122e+01,3.000189999999999912e+01,2.999940000000000140e+01,2.999670000000000059e+01,3.000150000000000361e+01,3.000090000000000146e+01,2.999800000000000111e+01,3.000130000000000408e+01,3.000400000000000134e+01,2.999830000000000396e+01,2.999980000000000047e+01,3.000110000000000099e+01,3.000400000000000134e+01,2.999879999999999924e+01,3.000309999999999988e+01,3.000189999999999912e+01,2.999980000000000047e+01,3.000040000000000262e+01,3.000189999999999912e+01,2.999419999999999931e+01,2.999919999999999831e+01,3.000030000000000285e+01,3.000060000000000215e+01,2.999909999999999854e+01,2.999350000000000094e+01,3.000140000000000384e+01,2.999860000000000326e+01,2.999800000000000111e+01,2.999980000000000047e+01,3.000130000000000408e+01,2.999850000000000350e+01,3.000019999999999953e+01,3.000469999999999970e+01,2.999159999999999826e+01,3.000810000000000244e+01,3.000060000000000215e+01,3.000230000000000175e+01,2.999670000000000059e+01,3.000030000000000285e+01,2.999740000000000251e+01,3.000000000000000000e+01,3.000030000000000285e+01,3.000440000000000396e+01,3.000440000000000396e+01,3.000380000000000180e+01,3.000380000000000180e+01,2.999830000000000396e+01,2.999820000000000064e+01,2.999859999999999971e+01,2.999550000000000338e+01,3.000060000000000215e+01,2.999950000000000117e+01,2.999970000000000070e+01,2.999780000000000157e+01,3.000169999999999959e+01,2.999980000000000047e+01,2.999919999999999831e+01,2.999940000000000140e+01,2.999850000000000350e+01,3.000090000000000146e+01,2.999970000000000070e+01,2.999740000000000251e+01,3.000250000000000128e+01,3.000040000000000262e+01,2.999699999999999989e+01,2.999640000000000128e+01,2.999530000000000385e+01,2.999919999999999831e+01,2.999950000000000117e+01
3.000169999999999959e+01,3.000290000000000035e+01,2.999560000000000315e+01,3.000280000000000058e+01,2.999569999999999936e+01,2.999970000000000070e+01,2.999879999999999924e+01,3.000330000000000297e+01,3.000309999999999988e+01,2.999499999999999744e+01,2.999719999999999942e+01,3.000179999999999936e+01,3.000230000000000175e+01,2.999589999999999890e+01,2.999970000000000070e+01,2.999559999999999960e+01,2.999909999999999854e+01,3.000280000000000058e+01,2.999899999999999878e+01,2.999820000000000064e+01,3.000240000000000151e+01,3.000040000000000262e+01,3.000040000000000262e+01,3.000199999999999889e+01,2.999879999999999924e+01,3.000080000000000169e+01,2.999990000000000023e+01,2.999770000000000181e+01,2.999899999999999878e+01,3.000030000000000285e+01,3.000209999999999866e+01,2.999830000000000396e+01,3.000440000000000396e+01,3.000019999999999953e+01,3.000130000000000408e+01,3.000060000000000215e+01,3.000400000000000134e+01,2.999780000000000157e+01,2.999899999999999878e+01,3.000009999999999977e+01,3.000040000000000262e+01,3.000080000000000169e+01,3.000110000000000099e+01,2.999869999999999948e+01,2.999760000000000204e+01,2.999830000000000396e+01,2.999790000000000134e+01,2.999950000000000117e+01,2.999719999999999942e+01,2.999960000000000093e+01,3.000430000000000419e+01,3.000019999999999953e+01,2.999800000000000111e+01,3.000100000000000122e+01,2.999830000000000396e+01,2.999850000000000350e+01,2.999719999999999942e+01,3.000080000000000169e+01,2.999980000000000047e+01,2.999860000000000326e+01,3.000040000000000262e+01,3.000199999999999889e+01,2.999970000000000070e+01,2.999919999999999831e+01,2.999960000000000093e+01,2.999869999999999948e+01,2.999960000000000093e+01,3.000290000000000035e+01,2.999450000000000216e+01,3.000130000000000408e+01,3.000060000000000215e+01,2.999970000000000070e+01,3.000040000000000262e+01,3.000000000000000000e+01,2.999919999999999831e+01,2.999869999999999948e+01,3.000130000000000408e+01,3.000410000000000110e+01,2.999990000000000023e+01,2.999740000000000251e+01,2.999879999999999924e+01,3.000560000000000116e+01,2.999790000000000134e+01,3.000169999999999959e+01,3.000300000000000011e+01,3.000050000000000239e+01,2.999569999999999936e+01,3.000009999999999977e+01,3.000030000000000285e+01,3.000410000000000110e+01,3.000450000000000372e+01,2.999980000000000047e+01,2.999889999999999901e+01,3.000260000000000105e+01,3.000219999999999843e+01,2.999680000000000035e+01,2.999510000000000076e+01,3.000410000000000110e+01,3.000140000000000384e+01,2.999810000000000088e+01
3.000040000000000262e+01,3.000260000000000105e+01,3.000040000000000262e+01,2.999899999999999878e+01,3.000619999999999976e+01,2.999869999999999948e+01,3.000100000000000122e+01,2.999790000000000134e+01,3.000400000000000134e+01,2.999780000000000157e+01,2.999960000000000093e+01,2.999709999999999965e+01,3.000290000000000035e+01,2.999750000000000227e+01,2.999830000000000396e+01,3.000140000000000384e+01,3.000120000000000076e+01,2.999619999999999820e+01,3.000230000000000175e+01,2.999850000000000350e+01,2.999919999999999831e+01,2.999850000000000350e+01,3.000160000000000338e+01,2.999909999999999854e+01,3.000430000000000419e+01,3.000330000000000297e+01,3.000290000000000035e+01,3.000390000000000157e+01,3.000219999999999843e+01,3.000230000000000175e+01,3.000619999999999976e+01,2.999909999999999854e+01,2.999810000000000088e+01,2.999850000000000350e+01,2.999760000000000204e+01,2.999670000000000059e+01,2.999970000000000070e+01,3.000710000000000122e+01,3.000240000000000151e+01,3.000410000000000110e+01,2.999990000000000023e+01,2.999919999999999831e+01,2.999830000000000396e+01,3.000300000000000011e+01,2.999709999999999965e+01,2.999840000000000373e+01,3.000240000000000151e+01,3.000300000000000011e+01,2.999709999999999965e+01,3.000150000000000361e+01,3.000060000000000215e+01,3.000300000000000011e+01,2.999630000000000152e+01,3.000209999999999866e+01,3.000300000000000011e+01,3.000300000000000011e+01,3.000009999999999977e+01,2.999909999999999854e+01,3.000400000000000134e+01,2.999730000000000274e+01,3.000489999999999924e+01,3.000120000000000076e+01,2.999790000000000134e+01,3.000189999999999912e+01,3.000189999999999912e+01,2.999750000000000227e+01,3.000459999999999994e+01,2.999830000000000396e+01,2.999879999999999924e+01,2.999919999999999831e+01,3.000280000000000058e+01,3.000140000000000384e+01,2.999980000000000047e+01,3.000199999999999889e+01,2.999660000000000082e+01,3.000560000000000116e+01,2.999730000000000274e+01,3.000150000000000361e+01,2.999970000000000070e+01,2.999980000000000047e+01,3.000070000000000192e+01,3.000120000000000076e+01,2.999660000000000082e+01,3.000120000000000076e+01,2.999899999999999878e+01,3.000309999999999988e+01,2.999770000000000181e+01,2.999790000000000134e+01,3.000159999999999982e+01,3.000290000000000035e+01,2.999919999999999831e+01,3.000250000000000128e+01,3.000019999999999953e+01,2.999940000000000140e+01,3.000270000000000081e+01,3.000230000000000175e+01,2.999559999999999960e+01,3.000169999999999959e+01,2.999770000000000181e+01,3.000260000000000105e+01
2.999869999999999948e+01,3.000319999999999965e+01,2.999889999999999901e+01,2.999960000000000093e+01,3.000499999999999901e+01,3.000319999999999965e+01,3.000000000000000000e+01,3.000230000000000175e+01,3.000330000000000297e+01,3.000080000000000169e+01,3.000250000000000128e+01,3.000120000000000076e+01,3.000410000000000110e+01,2.999499999999999744e+01,2.999609999999999843e+01,2.999930000000000163e+01,3.000219999999999843e+01,3.000300000000000011e+01,3.000050000000000239e+01,2.999970000000000070e+01,2.999859999999999971e+01,2.999919999999999831e+01,2.999950000000000117e+01,2.999770000000000181e+01,3.000060000000000215e+01,2.999579999999999913e+01,2.999909999999999854e+01,2.999840000000000373e+01,2.999489999999999768e+01,3.000319999999999965e+01,2.999940000000000140e+01,2.999960000000000093e+01,3.000100000000000122e+01,3.000040000000000262e+01,2.999690000000000012e+01,3.000120000000000076e+01,2.999980000000000047e+01,3.000600000000000023e+01,3.000050000000000239e+01,2.999780000000000157e+01,3.000189999999999912e+01,2.999650000000000105e+01,3.000070000000000192e+01,3.000169999999999959e+01,2.999269999999999925e+01,3.000150000000000361e+01,3.000050000000000239e+01,3.000260000000000105e+01,3.000179999999999936e+01,3.000040000000000262e+01,3.000030000000000285e+01,2.999790000000000134e+01,3.000000000000000000e+01,3.000400000000000134e+01,2.999909999999999854e+01,2.999950000000000117e+01,3.000260000000000105e+01,2.999830000000000396e+01,2.999790000000000134e+01,2.999719999999999942e+01,2.999719999999999942e+01,2.999680000000000035e+01,2.999990000000000023e+01,3.000209999999999866e+01,2.999980000000000047e+01,3.000040000000000262e+01,3.000530000000000541e+01,2.999960000000000093e+01,3.000060000000000215e+01,2.999719999999999942e+01,3.000050000000000239e+01,2.999840000000000373e+01,3.000309999999999988e+01,2.999990000000000023e+01,3.000199999999999889e+01,3.000090000000000146e+01,2.999619999999999820e+01,3.000090000000000146e+01,3.000179999999999936e+01,2.999980000000000047e+01,2.999919999999999831e+01,3.000209999999999866e+01,3.000340000000000273e+01,3.000090000000000146e+01,2.999960000000000093e+01,3.000019999999999953e+01,2.999990000000000023e+01,3.000420000000000087e+01,3.000270000000000081e+01,2.999940000000000140e+01,3.000730000000000430e+01,3.000140000000000384e+01,3.000250000000000128e+01,2.999980000000000047e+01,2.999719999999999942e+01,2.999909999999999854e+01,3.000009999999999977e+01,2.999780000000000157e+01,2.999660000000000082e+01,3.000469999999999970e+01
2.999810000000000088e+01,2.999709999999999965e+01,3.000270000000000081e+01,3.000000000000000000e+01,3.000080000000000169e+01,3.000060000000000215e+01,3.000050000000000239e+01,3.000080000000000169e+01,3.000290000000000035e+01,2.999840000000000373e+01,2.999980000000000047e+01,3.000100000000000122e+01,2.999950000000000117e+01,2.999699999999999989e+01,3.000000000000000000e+01,2.999909999999999854e+01,3.000240000000000151e+01,3.000280000000000058e+01,3.000040000000000262e+01,3.000240000000000151e+01,2.999919999999999831e+01,3.000150000000000361e+01,2.999940000000000140e+01,3.000230000000000175e+01,2.999850000000000350e+01,2.999780000000000157e+01,3.000169999999999959e+01,2.999850000000000350e+01,3.000400000000000134e+01,2.999879999999999924e+01,3.000270000000000081e+01,3.000489999999999924e+01,3.000140000000000384e+01,2.999950000000000117e+01,2.999599999999999866e+01,2.999950000000000117e+01,3.000380000000000180e+01,3.000060000000000215e+01,2.999850000000000350e+01,3.000219999999999843e+01,2.999820000000000064e+01,3.000260000000000105e+01,2.999319999999999808e+01,3.000150000000000361e+01,3.000240000000000151e+01,3.000489999999999924e+01,3.000050000000000239e+01,2.999399999999999977e+01,3.000290000000000035e+01,2.999869999999999948e+01,2.999930000000000163e+01,3.000050000000000239e+01,2.999690000000000012e+01,2.999909999999999854e+01,3.000169999999999959e+01,2.999990000000000023e+01,2.999780000000000157e+01,2.999950000000000117e+01,2.999640000000000128e+01,2.999830000000000396e+01,3.000070000000000192e+01,3.000110000000000099e+01,3.000330000000000297e+01,3.000240000000000151e+01,2.999960000000000093e+01,3.000400000000000134e+01,2.999820000000000064e+01,3.000009999999999977e+01,2.999699999999999989e+01,2.999930000000000163e+01,3.000319999999999965e+01,2.999850000000000350e+01,3.000030000000000285e+01,3.000240000000000151e+01,3.000240000000000151e+01,3.000169999999999959e+01,3.000009999999999977e+01,3.000080000000000169e+01,3.000150000000000361e+01,2.999909999999999854e+01,3.000270000000000081e+01,2.999699999999999989e+01,3.000410000000000110e+01,3.000219999999999843e+01,3.000000000000000000e+01,2.999750000000000227e+01,2.999709999999999965e+01,2.999909999999999854e+01,2.999930000000000163e+01,3.000030000000000285e+01,3.000230000000000175e+01,3.000400000000000134e+01,2.999950000000000117e+01,2.999830000000000396e+01,3.000000000000000000e+01,2.999589999999999890e+01,2.999780000000000157e+01,2.999930000000000163e+01,3.000140000000000384e+01,3.000230000000000175e+01
3.000250000000000128e+01,2.999450000000000216e+01,2.999660000000000082e+01,3.000030000000000285e+01,3.000450000000000372e+01,3.000230000000000175e+01,3.000189999999999912e+01,2.999919999999999831e+01,3.000140000000000384e+01,2.999950000000000117e+01,2.999879999999999924e+01,2.999680000000000035e+01,2.999660000000000082e+01,2.999699999999999989e+01,2.999879999999999924e+01,2.999919999999999831e+01,2.999970000000000070e+01,2.999960000000000093e+01,2.999879999999999924e+01,3.000440000000000396e+01,3.000340000000000273e+01,3.000120000000000076e+01,3.000380000000000180e+01,3.000070000000000192e+01,2.999560000000000315e+01,2.999709999999999965e+01,3.000110000000000099e+01,2.999690000000000012e+01,2.999760000000000204e+01,3.000150000000000361e+01,2.999960000000000093e+01,2.999830000000000396e+01,3.000230000000000175e+01,3.000390000000000157e+01,2.999879999999999924e+01,3.000219999999999843e+01,3.000469999999999970e+01,3.000130000000000408e+01,3.000120000000000076e+01,2.999699999999999989e+01,2.999800000000000111e+01,2.999930000000000163e+01,2.999909999999999854e+01,3.000060000000000215e+01,2.999980000000000047e+01,2.999909999999999854e+01,2.999569999999999936e+01,3.000209999999999866e+01,3.000080000000000169e+01,2.999930000000000163e+01,3.000009999999999977e+01,3.000600000000000023e+01,2.999719999999999942e+01,3.000420000000000087e+01,3.000240000000000151e+01,2.999909999999999854e+01,2.999690000000000012e+01,2.999699999999999989e+01,2.999879999999999924e+01,3.000270000000000081e+01,3.000250000000000128e+01,2.999919999999999831e+01,2.999889999999999901e+01,3.000199999999999889e+01,3.000400000000000134e+01,3.000140000000000384e+01,2.999740000000000251e+01,3.000290000000000035e+01,3.000370000000000203e+01,3.000400000000000134e+01,2.999960000000000093e+01,2.999879999999999924e+01,2.999370000000000047e+01,2.999709999999999965e+01,2.999879999999999924e+01,2.999940000000000140e+01,2.999699999999999989e+01,2.999730000000000274e+01,2.999740000000000251e+01,2.999520000000000053e+01,3.000110000000000099e+01,2.999680000000000035e+01,2.999569999999999936e+01,2.999479999999999791e+01,2.999919999999999831e+01,3.000019999999999953e+01,3.000199999999999889e+01,3.000330000000000297e+01,2.999780000000000157e+01,3.000050000000000239e+01,2.999719999999999942e+01,2.999899999999999878e+01,2.999830000000000396e+01,3.000009999999999977e+01,3.000120000000000076e+01,2.999840000000000373e+01,3.000120000000000076e+01,3.000100000000000122e+01,3.000330000000000297e+01,2.999650000000000105e+01
3.000720000000000098e+01,2.999909999999999854e+01,2.999990000000000023e+01,3.000009999999999977e+01,2.999960000000000093e+01,2.999780000000000157e+01,2.999619999999999820e+01,2.999950000000000117e+01,2.999680000000000035e+01,2.999540000000000362e+01,3.000309999999999988e+01,3.000520000000000209e+01,3.000380000000000180e+01,2.999909999999999854e+01,3.000230000000000175e+01,3.000290000000000035e+01,2.999800000000000111e+01,2.999740000000000251e+01,3.000230000000000175e+01,2.999840000000000373e+01,2.999709999999999965e+01,2.999970000000000070e+01,2.999930000000000163e+01,2.999859999999999971e+01,2.999790000000000134e+01,3.000370000000000203e+01,2.999370000000000047e+01,3.000309999999999988e+01,3.000130000000000408e+01,2.999699999999999989e+01,2.999840000000000373e+01,2.999879999999999924e+01,3.000040000000000262e+01,3.000489999999999924e+01,2.999670000000000059e+01,2.999820000000000064e+01,2.999850000000000350e+01,2.999960000000000093e+01,2.999919999999999831e+01,2.999930000000000163e+01,3.000189999999999912e+01,2.999980000000000047e+01,3.000550000000000495e+01,3.000150000000000361e+01,2.999760000000000204e+01,3.000580000000000069e+01,3.000120000000000076e+01,3.000230000000000175e+01,2.999950000000000117e+01,2.999930000000000163e+01,3.000240000000000151e+01,2.999579999999999913e+01,3.000380000000000180e+01,3.000130000000000408e+01,3.000420000000000087e+01,3.000090000000000146e+01,3.000050000000000239e+01,3.000169999999999959e+01,3.000019999999999953e+01,2.999640000000000128e+01,2.999930000000000163e+01,2.999940000000000140e+01,3.000120000000000076e+01,2.999810000000000088e+01,2.999790000000000134e+01,3.000019999999999953e+01,2.999760000000000204e+01,2.999159999999999826e+01,3.000120000000000076e+01,2.999830000000000396e+01,3.000250000000000128e+01,2.999830000000000396e+01,2.999780000000000157e+01,3.000130000000000408e+01,2.999930000000000163e+01,3.000459999999999994e+01,2.999699999999999989e+01,2.999960000000000093e+01,2.999909999999999854e+01,2.999909999999999854e+01,2.999940000000000140e+01,3.000080000000000169e+01,3.000179999999999936e+01,2.999950000000000117e+01,3.000330000000000297e+01,2.999719999999999942e+01,2.999850000000000350e+01,3.000300000000000011e+01,3.000309999999999988e+01,3.000209999999999866e+01,2.999530000000000385e+01,3.000300000000000011e+01,3.000219999999999843e+01,2.999840000000000373e+01,2.999800000000000111e+01,2.999940000000000140e+01,2.999930000000000163e+01,2.999820000000000064e+01,2.999520000000000053e+01,2.999990000000000023e+01
